game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
77,random,minimax_h4,B,A,0,B,36,12,-24,23,12,11,0.07356399894342758,9.370894986204803e-05,0.006130333245285631,8.518995442004366e-06,12,0,346,0,58,0,3.0,0.0,3,
78,random,minimax_h4,B,A,0,B,36,12,-24,35,18,17,0.11914733401499689,0.00016429598326794803,0.006619296334166493,9.664469603996944e-06,18,0,589,0,90,0,3.0,0.0,3,
79,random,minimax_h4,B,A,0,B,34,14,-20,16,8,8,0.06584587498218752,8.158499258570373e-05,0.00823073437277344,1.0198124073212966e-05,8,0,257,0,41,0,3.0,0.0,3,
80,random,minimax_h4,B,A,0,B,30,18,-12,11,6,5,0.04812379300710745,4.8083020374178886e-05,0.008020632167851241,9.616604074835777e-06,6,0,143,0,22,0,3.0,0.0,3,
81,random,minimax_h4,B,A,0,B,41,7,-34,37,19,18,0.20240517100319266,0.00028908305102959275,0.01065290373701014,1.6060169501644043e-05,19,0,641,0,99,0,3.0,0.0,3,
82,random,minimax_h4,B,A,0,B,35,13,-22,28,14,14,0.06821433606091887,0.00010591497994028032,0.004872452575779919,7.565355710020023e-06,14,0,335,0,52,0,3.0,0.0,3,
83,random,minimax_h4,B,A,0,B,40,8,-32,26,13,13,0.12254662500345148,0.0001626259763725102,0.00942666346180396,1.2509690490193092e-05,13,0,501,0,72,0,3.0,0.0,3,
84,random,minimax_h4,B,A,0,B,35,13,-22,21,11,10,0.15471500004059635,0.00017170797218568623,0.014065000003690577,1.7170797218568622e-05,11,0,409,0,55,0,3.0,0.0,3,
85,random,minimax_h4,B,A,0,B,43,5,-38,33,17,16,0.13862720603356138,0.00017374998424202204,0.008154541531385964,1.0859374015126377e-05,17,0,648,0,98,0,3.0,0.0,3,
86,random,minimax_h4,B,A,0,B,32,16,-16,29,15,14,0.10024445594171993,0.00012616804451681674,0.006682963729447996,9.012003179772624e-06,15,0,490,0,68,0,3.0,0.0,3,
