game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
73,random,minimax_h3,B,A,0,B,37,11,-26,28,14,14,0.08626116596860811,0.0001452089927624911,0.00616151185490058,1.0372070911606507e-05,14,0,464,0,81,0,3.0,0.0,3,0.0
74,random,minimax_h3,B,A,0,B,42,6,-36,31,16,15,0.08026791791780852,0.00014216688578017056,0.005016744869863032,9.477792385344704e-06,16,0,446,0,69,0,3.0,0.0,3,0.0
75,random,minimax_h3,B,A,0,B,35,13,-22,27,14,13,0.06935262400656939,0.00012025004252791405,0.004953758857612099,9.250003271378004e-06,14,0,378,0,55,0,3.0,0.0,3,0.0
76,random,minimax_h3,B,A,0,B,38,10,-28,26,13,13,0.10806058297748677,0.00018579105380922556,0.008312352536729751,1.4291619523786581e-05,13,0,388,0,61,0,3.0,0.0,3,0.0
77,random,minimax_h3,B,A,0,B,39,9,-30,37,19,18,0.0811367919377517,0.00014137604739516973,0.004270357470407984,7.854224855287208e-06,19,0,558,0,81,0,3.0,0.0,3,0.0
78,random,minimax_h3,B,A,0,B,27,21,-6,18,9,9,0.07358929197653197,0.0001230819325428456,0.00817658799739244,1.36757702825384e-05,9,0,364,0,54,0,3.0,0.0,3,0.0
79,random,minimax_h3,B,A,0,B,34,14,-20,16,8,8,0.04783229107852094,8.270895341411233e-05,0.005979036384815117,1.0338619176764041e-05,8,0,249,0,40,0,3.0,0.0,3,0.0
80,random,minimax_h3,B,A,0,B,30,18,-12,11,6,5,0.03618854202795774,4.741700831800699e-05,0.00603142367132629,9.483401663601399e-06,6,0,140,0,22,0,3.0,0.0,3,0.0
81,random,minimax_h3,B,A,0,B,46,2,-44,27,14,13,0.1610537479573395,0.000282000022707507,0.011503839139809966,2.1692309439039e-05,14,0,613,0,99,0,3.0,0.0,3,0.0
82,random,minimax_h3,B,A,0,B,33,15,-18,21,11,10,0.044126291963038966,9.720897651277483e-05,0.004011481087548997,9.720897651277483e-06,11,0,244,0,42,0,3.0,0.0,3,0.0
83,random,minimax_h3,B,A,0,B,42,6,-36,24,12,12,0.07627837095060386,0.00014474999625235796,0.006356530912550322,1.2062499687696496e-05,12,0,374,0,59,0,3.0,0.0,3,0.0
84,random,minimax_h3,B,A,0,B,35,13,-22,21,11,10,0.10653366794576868,0.00016179104568436742,0.009684878904160789,1.6179104568436743e-05,11,0,403,0,58,0,3.0,0.0,3,0.0
85,random,minimax_h3,B,A,0,B,43,5,-38,33,17,16,0.10804270996595733,0.00020991504425182939,0.006355453527409255,1.3119690265739337e-05,17,0,630,0,96,0,3.0,0.0,3,0.0
86,random,minimax_h3,B,A,0,B,32,16,-16,29,15,14,0.07256112300092354,0.00011141804861836135,0.004837408200061569,7.958432044168668e-06,15,0,457,0,65,0,3.0,0.0,3,0.0
87,random,minimax_h3,B,A,0,B,37,11,-26,25,13,12,0.07708804102730937,0.0001126249844674021,0.005929849309793029,9.385415372283509e-06,13,0,500,0,69,0,3.0,0.0,3,0.0
88,random,minimax_h3,B,A,0,B,38,10,-28,28,14,14,0.11677249896456487,0.00021729193395003676,0.008340892783183205,1.5520852425002625e-05,14,0,539,0,84,0,3.0,0.0,3,0.0
89,random,minimax_h3,B,A,0,B,41,7,-34,34,17,17,0.10918625100748613,0.00013475006562657654,0.006422720647499184,7.926474448622149e-06,17,0,590,0,87,0,3.0,0.0,3,0.0
90,random,minimax_h3,B,A,0,B,46,2,-44,17,9,8,0.06993995900847949,0.00011695799184963107,0.007771106556497721,1.4619748981203884e-05,9,0,280,0,48,0,3.0,0.0,3,0.0
91,random,minimax_h3,B,A,0,B,42,6,-36,17,9,8,0.05901220699888654,9.229202987626195e-05,0.006556911888765171,1.1536503734532744e-05,9,0,271,0,36,0,3.0,0.0,3,0.0
92,random,minimax_h3,B,A,0,B,44,4,-40,30,15,15,0.0815415829711128,0.0001361649774480611,0.0054361055314075205,9.077665163204074e-06,15,0,363,0,52,0,3.0,0.0,3,0.0
93,random,minimax_h3,B,A,0,B,30,18,-12,17,9,8,0.04436795995570719,8.445794810540974e-05,0.004929773328411911,1.0557243513176218e-05,9,0,230,0,40,0,3.0,0.0,3,0.0
94,random,minimax_h3,B,A,0,B,34,14,-20,27,14,13,0.07731749999220483,0.00013141598901711404,0.005522678570871774,1.0108922232085695e-05,14,0,411,0,56,0,3.0,0.0,3,0.0
95,random,minimax_h3,B,A,0,B,43,5,-38,15,8,7,0.10303670901339501,0.0001367080258205533,0.012879588626674376,1.9529717974364758e-05,8,0,319,0,49,0,3.0,0.0,3,0.0
96,random,minimax_h3,B,A,0,B,46,2,-44,25,13,12,0.0978580410592258,0.0001495839678682387,0.007527541619940446,1.2465330655686557e-05,13,0,459,0,70,0,3.0,0.0,3,0.0
97,random,minimax_h3,B,A,0,B,46,2,-44,32,16,16,0.13081916701048613,0.0002352919545955956,0.008176197938155383,1.4705747162224725e-05,16,0,566,0,84,0,3.0,0.0,3,0.0
98,random,minimax_h3,B,A,0,B,29,19,-10,31,16,15,0.08086462601204403,0.00013858199235983193,0.005054039125752752,9.238799490655462e-06,16,0,517,0,84,0,3.0,0.0,3,0.0
99,random,minimax_h3,B,A,0,B,38,10,-28,27,14,13,0.08575928898062557,0.00013158298679627478,0.006125663498616112,1.012176821509806e-05,14,0,374,0,60,0,3.0,0.0,3,0.0
